id;y_predito;y_probabilidade
177667;1;0.84
250430;1;0.88
10058;1;0.72
138190;1;0.88
131075;1;0.77
155838;1;0.85
24038;1;0.86
167522;1;0.84
73442;1;0.94
24032;1;0.85
5468;1;0.73
203115;1;0.93
180132;1;0.78
32244;1;0.85
282300;1;0.51
160463;1;0.86
126616;1;0.9
118974;1;0.93
17542;1;0.93
66010;1;0.89
109943;1;0.83
248648;1;0.74
169403;1;0.51
198615;1;0.9
283123;1;0.86
133832;1;0.7
256147;1;0.7
52365;1;0.75
159036;1;0.6
104677;1;0.86
288032;1;0.92
88383;1;0.82
167076;1;0.83
180931;1;0.86
174294;1;0.93
145984;1;0.78
3477;1;0.94
6461;1;0.83
275871;1;0.69
81508;0;0.49
214740;1;0.95
56946;1;0.83
250705;1;0.88
169807;1;0.88
113852;1;0.93
64213;1;0.85
209600;1;0.82
160497;1;0.88
50697;1;0.65
167686;1;0.63
280963;1;0.7
145407;1;0.85
199923;1;0.58
135878;1;0.77
241;1;0.91
131844;1;0.59
99304;1;0.71
264215;1;0.77
220127;1;0.81
201799;1;0.95
139029;0;0.44
28773;0;0.24
287333;1;0.85
81297;1;0.63
137204;1;0.89
129352;1;0.84
122934;1;0.66
46553;1;0.91
152651;1;0.84
58895;1;0.75
12820;1;0.62
170806;1;0.79
76273;1;0.71
122425;1;0.74
10638;1;0.81
174120;1;0.79
224564;1;0.91
29519;1;0.7
10162;1;0.77
189001;1;0.54
41019;1;0.59
272263;1;0.96
148812;1;0.7
225313;1;0.72
142292;1;0.92
129548;1;0.92
149744;1;0.9
243645;1;0.59
230099;1;0.64
287286;1;0.64
81105;1;0.78
188235;1;0.85
134004;1;0.91
166511;1;0.68
281255;1;0.75
17887;1;0.7
87250;1;0.65
198437;1;0.85
30091;1;0.89
212966;0;0.48
157594;1;0.84
158290;1;0.83
175031;1;0.68
232245;1;0.92
35286;1;0.81
240293;1;0.62
178447;1;0.88
25130;1;0.81
223206;1;0.54
38528;1;0.86
193014;0;0.48
288089;1;0.77
178112;1;0.95
50620;1;0.53
229965;1;0.73
265244;1;0.78
99684;1;0.81
253037;1;0.66
223328;1;0.92
143252;1;0.76
78620;1;0.71
21831;0;0.43
253025;1;0.95
266066;1;0.86
55380;1;0.72
5126;1;0.87
283840;1;0.71
251148;1;0.89
151455;1;0.85
281924;1;0.76
97462;1;0.93
167053;1;0.57
16449;1;0.76
239085;1;0.92
276557;1;0.63
219748;1;0.54
272243;1;0.88
169927;1;0.7
40124;1;0.61
71242;1;0.85
20198;1;0.89
74634;1;0.87
238303;1;0.78
226027;0;0.5
227328;1;0.82
119840;1;0.88
239802;1;0.9
118003;1;0.83
197112;1;0.67
43469;1;0.61
190691;1;0.8
175940;1;0.88
175170;1;0.58
3331;1;0.61
125338;1;0.77
235610;1;0.83
113445;1;0.92
151179;1;0.86
114811;1;0.61
236901;1;0.79
203914;1;0.83
85977;1;0.76
172661;1;0.84
162512;0;0.48
147538;1;0.71
104079;1;0.58
281034;1;0.89
141804;1;0.63
258981;1;0.56
228606;1;0.68
7660;1;0.87
244317;1;0.69
11391;1;0.68
206644;1;0.81
129013;1;0.99
9343;1;0.76
95608;1;0.7
131039;1;0.86
42948;1;0.75
278382;1;0.57
1300;1;0.63
100149;1;0.82
9855;1;0.72
271936;1;0.93
244108;1;0.77
197901;1;0.68
154220;1;0.85
246030;1;0.61
11325;1;0.65
277906;1;0.82
63799;1;0.8
67641;1;0.9
100341;1;0.91
209137;1;0.66
22741;1;0.85
71939;1;0.69
238952;1;0.78
71709;1;0.71
249666;1;0.8
103897;1;0.66
274986;1;0.52
69702;1;0.68
208930;1;0.6
39766;1;0.73
18453;1;0.79
254415;1;0.84
195582;0;0.47
214781;1;0.62
265301;1;0.86
163891;1;0.93
232419;1;0.6
59094;1;0.99
59681;1;0.82
11647;1;0.87
67650;1;0.55
140400;1;0.51
70508;1;0.7
244341;1;0.79
178311;0;0.5
14951;1;0.95
193416;1;0.79
252815;1;0.63
35535;1;0.83
253195;1;0.64
248629;1;0.69
167787;1;0.76
177849;1;0.69
138103;1;0.67
27318;1;0.58
742;1;0.91
186171;1;0.68
207163;1;0.69
179193;1;0.9
278964;1;0.99
268845;1;0.51
52068;1;0.54
232829;1;0.72
92672;1;0.72
125698;1;0.87
145254;1;0.67
40156;1;0.82
216312;1;0.63
61679;1;0.9
75062;1;0.86
182015;1;0.84
116445;1;0.86
143787;1;0.9
273404;1;0.56
211420;1;0.66
134898;1;0.79
165738;1;0.63
8951;1;0.93
270177;1;0.72
186932;1;0.85
281367;1;0.62
48030;1;0.77
20292;1;0.51
213940;1;0.84
287351;1;0.93
151673;1;0.9
287063;1;0.86
130866;1;0.81
188106;1;0.74
119449;1;0.91
87497;1;0.87
103424;1;0.85
120770;1;0.94
39021;1;0.93
228522;1;0.88
271441;1;0.71
39356;1;0.86
204528;1;0.93
19989;1;0.7
240277;1;0.58
92671;1;0.65
116455;1;0.86
35705;1;0.9
184745;1;0.83
240336;0;0.45
280737;1;0.92
142927;1;0.82
211207;1;0.82
25247;1;0.91
118158;1;0.77
13518;1;0.91
213041;1;0.71
8236;1;0.83
211272;1;0.86
3923;1;0.89
223648;1;0.92
239920;1;0.89
245752;1;0.75
27588;1;0.87
3436;1;0.75
89934;1;0.93
277047;1;0.72
247986;1;0.85
162976;1;0.86
266007;1;0.6
55237;1;0.51
71130;1;0.61
278136;1;0.63
77006;1;0.79
252438;1;0.68
162305;1;0.57
210004;1;0.73
68737;1;0.8
195409;1;0.76
198746;1;0.97
218033;1;0.89
202582;1;0.8
15307;1;0.64
104449;1;0.91
24086;1;0.87
18625;1;0.81
272857;1;0.85
190230;1;0.72
153421;1;0.78
232998;1;0.8
176982;1;0.69
71070;1;0.65
260449;1;0.91
84269;1;0.94
13899;1;0.84
173525;1;0.76
14618;1;0.71
260205;0;0.49
196118;1;0.88
285631;1;0.77
212278;1;0.87
2798;1;0.63
158570;1;0.9
101159;1;0.77
90618;1;0.84
216844;1;0.92
179349;1;0.62
115950;1;0.78
133907;1;0.83
278043;1;0.68
89734;1;0.59
113067;1;0.86
57074;1;0.71
183869;0;0.5
259154;1;0.58
257910;1;0.64
174410;1;0.67
43990;1;0.93
230463;1;0.57
69370;1;0.83
73351;1;0.7
103579;1;0.72
150381;1;0.84
257027;1;0.62
233299;1;0.51
98592;1;0.82
231172;1;0.85
157041;1;0.85
227663;1;0.95
32947;1;0.71
137778;1;0.91
215757;1;0.8
226079;1;0.54
56790;1;0.7
44856;1;0.61
52997;1;0.68
92970;1;0.73
199318;1;0.66
51908;1;0.81
58137;1;0.65
20107;1;0.81
206757;1;0.77
10354;1;0.89
92141;1;0.78
125175;1;0.85
128482;1;0.96
205805;1;0.83
4343;1;0.76
128263;1;0.75
15467;1;0.81
78935;1;0.82
265324;1;0.91
211937;1;0.74
206875;1;0.63
127869;1;0.84
59474;1;0.92
202253;1;0.72
182637;1;0.92
32908;1;0.7
68006;1;0.51
236883;1;0.62
259805;1;0.76
168247;1;0.79
150893;1;0.59
243549;1;0.67
274170;1;0.82
77415;1;0.78
162266;1;0.85
190585;1;0.68
134567;1;0.75
73796;1;0.8
246424;1;0.93
49840;1;0.82
284737;1;0.71
42591;1;0.85
25163;1;0.68
46597;1;0.63
78713;1;0.93
70255;1;0.77
146654;1;0.73
168500;1;0.73
254793;1;0.93
36301;1;0.82
180948;0;0.49
96486;1;0.69
179687;1;0.79
190849;1;0.7
23261;1;0.69
239442;1;0.92
33819;1;0.86
156499;1;0.91
254378;1;0.69
28721;1;0.97
283560;1;0.97
217852;1;0.94
92028;1;0.85
129589;1;0.87
151335;1;0.8
153214;1;0.95
119385;1;0.86
146414;1;0.89
32115;1;0.72
133476;0;0.5
247361;1;0.84
86796;1;0.93
190669;1;0.86
101355;1;0.53
171672;1;0.66
125513;1;0.81
6271;1;0.72
26556;1;0.75
182045;1;0.89
194959;1;0.9
186040;1;0.75
35067;1;0.81
220917;1;0.93
268991;1;0.94
229975;1;0.58
256313;1;0.86
244709;1;0.79
182985;1;0.68
212612;1;0.92
188011;1;0.78
156965;1;0.79
200342;1;0.75
258768;1;0.88
193863;1;0.75
215569;1;0.93
138576;1;0.77
37066;1;0.78
252600;1;0.68
43230;1;0.9
87635;1;0.9
5479;1;0.76
110193;1;0.84
32012;1;0.78
168982;1;0.7
3310;1;0.94
117058;1;0.59
240375;1;0.89
218091;1;0.75
129241;1;0.59
228381;1;0.87
288267;1;0.91
8833;1;0.62
249892;1;0.82
250431;1;0.62
102316;1;0.83
27203;1;0.9
215052;1;0.89
191167;0;0.5
136266;1;0.97
118408;1;0.76
269962;1;0.64
33171;1;0.92
205202;1;0.85
233270;1;0.72
24607;1;0.79
109475;1;0.83
58840;1;0.89
79143;1;0.78
204152;1;0.67
33934;1;0.85
11906;1;0.89
16268;1;0.66
239631;1;0.86
269033;1;0.67
141609;1;0.86
41739;1;0.57
63542;1;0.71
218083;1;0.65
204656;0;0.45
129373;1;0.82
147533;1;0.62
96447;1;0.75
73127;1;0.8
5413;1;0.74
6742;1;0.82
91654;1;0.83
86508;1;0.91
132566;1;0.64
262290;1;0.58
131993;1;0.71
131943;1;0.66
218241;1;0.8
216547;1;0.86
233933;1;0.61
1209;1;0.7
83004;1;0.83
105586;1;0.66
260669;1;0.88
49893;1;0.68
35780;1;0.62
92174;1;0.7
166675;1;0.87
252157;1;0.8
278471;1;0.54
115638;1;0.79
65468;1;0.95
127454;1;0.59
271836;1;0.96
16609;1;0.7
198548;0;0.43
4357;1;0.73
247774;1;0.89
263869;1;0.93
156884;1;0.83
182549;1;0.9
249641;1;0.79
95319;1;0.79
160201;1;0.75
58162;1;0.76
211473;1;0.56
110701;1;0.71
15866;1;0.62
145366;1;0.84
1939;1;0.56
271234;1;0.79
256752;1;0.8
135122;1;0.77
58645;1;0.87
1217;1;0.74
169382;1;0.61
9805;1;0.51
3282;1;0.75
24507;1;0.9
57809;1;0.68
13861;1;0.9
81658;1;0.82
62799;1;0.78
154378;1;0.7
216303;1;0.61
176240;1;0.84
275160;1;0.73
283232;1;0.85
147066;1;0.87
50755;1;0.51
225029;1;0.83
69653;1;0.65
45226;0;0.5
281788;1;0.68
175249;1;0.66
191576;1;0.8
136558;1;0.74
240599;1;0.95
215309;1;0.85
280054;1;0.53
173107;1;0.84
37548;1;0.81
74299;1;0.84
102047;1;0.82
86813;1;0.66
53742;1;0.94
165630;1;0.81
29526;1;0.85
187296;1;0.87
215203;1;0.85
87460;1;0.82
106334;1;0.9
16089;1;0.89
203972;1;0.92
261301;1;0.66
139245;1;0.96
20642;1;0.56
107357;1;0.91
52016;1;0.6
269354;1;0.94
99762;1;0.83
194304;1;0.87
41808;1;0.87
176440;1;0.65
82303;1;0.55
286479;1;0.77
102291;1;0.84
275411;1;0.85
196640;1;0.85
244401;1;0.55
162573;1;0.87
34091;1;0.91
35765;1;0.66
3607;1;0.82
162791;1;0.89
38446;1;0.83
176619;1;0.9
223978;1;0.83
166631;1;0.8
242569;1;0.76
119641;1;0.89
214813;1;0.51
159745;1;0.67
257968;1;0.93
72474;1;0.68
128625;1;0.81
226320;1;0.85
115716;0;0.49
37528;1;0.66
282998;1;0.68
136607;1;0.63
11931;1;0.85
142277;1;0.78
241411;1;0.9
237169;1;0.76
139526;1;0.94
106958;1;0.85
196671;1;0.84
66350;1;0.79
186562;1;0.79
159990;1;0.7
265838;1;0.88
194939;1;0.84
224088;1;0.69
93132;1;0.66
60151;1;0.9
47878;1;0.67
245734;1;0.82
198045;1;0.88
136696;1;0.87
279482;1;0.95
247023;1;0.64
270959;1;0.87
286138;1;0.81
18341;1;0.83
23426;1;0.6
92710;1;0.78
193283;1;0.87
88934;1;0.78
215208;1;0.91
267659;1;0.53
159569;1;0.87
136361;1;0.84
177735;1;0.73
218475;1;0.58
153209;1;0.85
113250;1;0.67
24165;1;0.87
187120;1;0.83
233580;1;0.84
229673;1;0.79
72777;1;0.62
240055;1;0.67
240401;1;0.79
264611;1;0.72
110737;1;0.86
63964;1;0.69
65089;1;0.9
207377;1;0.62
211406;1;0.73
76122;1;0.73
176649;0;0.5
282980;1;0.82
182153;1;0.79
43038;1;0.63
9201;1;0.8
283083;1;0.92
122634;1;0.81
230559;1;0.9
261398;1;0.88
226692;1;0.86
236804;1;0.81
239783;1;0.8
281704;1;0.85
99037;1;0.81
88994;1;0.76
138096;1;0.85
75587;1;0.86
181448;1;0.68
279577;1;0.6
257888;1;0.9
65598;1;0.89
203330;1;0.88
148487;1;0.84
148073;1;0.58
38530;1;0.58
24725;1;0.92
252658;1;0.76
212573;1;0.76
74133;1;0.78
167571;0;0.41
78566;1;0.86
79710;1;0.87
99154;1;0.86
92867;1;0.67
238438;1;0.79
252788;1;0.57
126804;1;0.87
25765;1;0.72
23656;1;0.85
286392;1;0.98
287885;1;0.73
28581;1;0.68
20123;1;0.61
165675;1;0.86
85188;0;0.4
194696;1;0.78
269901;1;0.76
15696;1;0.83
261880;1;0.87
49435;1;0.86
283079;1;0.86
94200;1;0.67
108650;1;0.94
54475;1;0.9
200862;1;0.72
126957;1;0.75
8733;1;0.78
233838;1;0.87
265480;1;0.68
8505;1;0.87
44189;1;0.87
171027;1;0.92
169131;1;0.7
185865;1;0.66
145527;1;0.8
69793;1;0.94
9416;1;0.88
251110;1;0.81
154872;0;0.47
134780;1;0.66
280400;1;0.65
146977;1;0.85
140241;1;0.63
117470;0;0.44
19689;1;0.84
7095;1;0.99
281921;1;0.85
266503;1;0.62
159385;1;0.77
287125;1;0.91
248445;1;0.83
279590;1;0.7
223530;1;0.61
194494;1;0.52
105437;1;0.82
3864;1;0.73
193424;1;0.8
67796;0;0.43
157726;1;0.92
84327;1;0.53
27609;1;0.54
255733;1;0.78
39769;1;0.74
262548;1;0.79
245296;1;0.87
98328;1;0.88
197185;1;0.59
258519;1;0.86
35544;1;0.86
159473;1;0.56
88058;1;0.87
174302;1;0.91
158379;1;0.83
221347;1;0.73
121387;1;0.87
148560;1;0.81
121647;1;0.79
196673;1;0.84
188112;1;0.94
163157;1;0.92
124296;1;0.92
129303;1;0.92
32859;1;0.8
269993;1;0.79
211807;1;0.57
276666;1;0.86
57300;1;0.81
119775;1;0.88
168794;1;0.84
279556;1;0.62
186521;1;0.74
9049;1;0.71
847;1;0.69
180550;1;0.6
155663;1;0.75
64712;1;0.83
203678;1;0.79
107793;1;0.74
150159;1;0.85
189288;1;0.89
168048;1;0.93
65718;1;0.86
18240;1;0.72
63770;1;0.8
194362;1;0.57
16619;1;0.81
158801;1;0.84
265498;1;0.85
210442;1;0.67
6439;1;0.78
283057;1;0.79
18286;1;0.88
19943;1;0.76
259404;1;0.79
265108;1;0.9
82674;1;0.96
287050;1;0.75
76154;1;0.64
10273;1;0.58
86388;1;0.74
191570;1;0.74
157670;1;0.7
139734;1;0.57
87255;1;0.84
97158;1;0.78
249204;1;0.76
152301;1;0.84
127757;1;0.66
141508;1;0.87
239530;1;0.88
43472;1;0.71
146545;1;0.9
143508;1;0.83
140017;1;0.69
107992;1;0.87
118521;1;0.65
101666;1;0.87
48382;1;0.96
126972;1;0.85
203942;0;0.46
51179;1;0.92
167175;1;0.85
247067;1;0.84
285963;1;0.88
144894;1;0.81
61361;1;0.72
114029;1;0.79
225298;1;0.89
137442;1;0.73
165068;1;0.88
188608;1;0.8
90048;1;0.87
138314;1;0.96
168737;1;0.88
183900;0;0.42
94054;1;0.97
277109;1;0.75
206662;1;0.9
146708;1;0.71
272301;1;0.63
167962;1;0.63
158296;1;0.58
260492;1;0.54
156317;1;0.76
249236;1;0.82
243765;1;0.89
155738;1;0.81
256372;1;0.92
205229;1;0.83
47854;1;0.74
50621;1;0.57
189040;1;0.75
210639;1;0.82
48132;1;0.7
75189;1;0.81
180608;1;0.83
132543;1;0.71
174822;1;0.77
191233;1;0.98
116552;1;0.81
282116;1;0.51
2022;1;0.87
185381;0;0.43
190138;1;0.87
57634;1;0.85
70597;0;0.44
278285;1;0.9
57946;1;0.65
269576;1;0.96
159425;1;0.52
43577;1;0.75
284334;1;0.63
22438;1;0.9
109611;1;0.82
149670;1;0.67
213728;1;0.78
139830;1;0.73
266021;1;0.9
235434;1;0.7
23019;1;0.81
63675;1;0.76
83125;1;0.85
27402;1;0.77
109799;1;0.77
184837;1;0.85
918;1;0.86
218939;1;0.6
100367;0;0.19
151439;1;0.53
246150;1;0.87
45721;1;0.89
72665;0;0.5
247299;0;0.5
219300;1;0.63
234625;1;0.57
213887;1;0.86
63286;1;0.61
235203;1;0.86
174200;1;0.67
185852;1;0.9
200635;1;0.8
186667;1;0.9
190812;1;0.71
152416;1;0.96
227312;1;0.7
229107;1;0.59
94698;1;0.9
131552;1;0.76
70559;1;0.72
127691;1;0.84
132568;1;0.88
256691;1;0.76
167702;1;0.73
76532;1;0.53
130387;1;0.59
112880;1;0.8
161438;1;0.71
280814;1;0.53
36842;1;0.84
90136;1;0.68
222666;1;0.69
183051;1;0.57
264922;1;0.76
250957;1;0.6
143208;1;0.65
59199;0;0.49
144145;1;0.83
185416;0;0.43
212417;1;0.81
44272;1;0.87
141128;1;0.83
238578;1;0.79
285453;1;0.6
168666;1;0.63
125591;1;0.86
68464;1;0.56
174899;1;0.69
39694;1;0.74
139231;1;0.65
73929;1;0.55
234174;1;0.79
254862;1;0.81
19979;1;0.79
132057;1;0.91
273281;0;0.48
48858;1;0.81
185730;1;0.86
121851;1;0.78
22066;1;0.81
225879;1;0.97
242388;1;0.61
73433;1;0.86
152951;1;0.85
15729;1;0.87
51018;1;0.8
80951;1;0.91
212994;1;0.55
168853;1;0.96
104000;0;0.49
60756;0;0.48
230777;1;0.71
285909;1;0.69
44845;1;0.77
70801;0;0.41
242419;1;0.74
165527;1;0.89
200271;1;0.72
136102;1;0.86
283593;1;0.85
54150;1;0.82
204710;1;0.6
158791;1;0.78
263457;1;0.89
189304;1;0.79
150105;1;0.9
183298;1;0.79
197358;1;0.93
54005;1;0.82
194097;1;0.58
4455;1;0.65
191389;1;0.61
69637;1;0.82
7398;0;0.43
72556;1;0.83
113718;1;0.83
47815;1;0.72
109797;1;0.89
198826;1;0.78
98362;1;0.73
273832;1;0.9
5635;1;0.57
242976;1;0.64
46619;1;0.87
228250;1;0.8
46634;1;0.71
58912;1;0.66
191559;1;0.65
139332;1;0.78
26717;1;0.79
95437;1;0.94
178052;0;0.5
11113;1;0.89
109234;1;0.73
476;1;0.83
12855;1;0.93
59627;0;0.45
66247;1;0.9
184166;0;0.49
245892;1;0.88
193080;1;0.83
34595;1;0.81
250007;1;0.79
173390;1;0.84
117461;1;0.58
42391;1;0.93
134472;1;0.74
242238;1;0.79
190637;1;0.85
237783;1;0.83
224678;1;0.66
251033;1;0.97
39887;1;0.82
32527;1;0.82
228348;1;0.85
101893;1;0.8
57379;1;0.85
44451;1;0.79
273920;1;0.64
280922;1;0.81
241857;1;0.96
216724;1;0.65
128743;1;0.73
106679;1;0.84
255132;1;0.91
206589;1;0.76
74970;1;0.73
12052;1;0.71
110708;1;0.76
98072;1;0.96
252110;1;0.92
6423;1;0.85
198825;1;0.66
236494;1;0.85
144999;1;0.68
121232;1;0.61
151717;1;0.58
265034;1;0.62
179963;1;0.87
117110;0;0.48
190525;1;0.82
221563;1;0.61
261035;1;0.87
219544;1;0.74
64713;1;0.9
67791;1;0.8
70291;1;0.68
49724;1;0.8
4198;1;0.91
226345;1;0.72
70740;1;0.71
210560;1;0.7
114155;1;0.84
226522;1;0.64
51448;1;0.69
141440;1;0.89
6690;1;0.85
164101;1;0.58
44608;1;0.63
161967;1;0.71
24447;1;0.8
76717;1;0.94
52208;1;0.6
209365;1;0.63
118037;1;0.77
230404;1;0.57
271051;1;0.86
276862;1;0.66
144792;1;0.51
125237;1;0.89
20069;1;0.91
164818;1;0.61
78783;1;0.85
132549;1;0.58
154794;1;0.69
3751;1;0.82
128602;1;0.66
246315;1;0.67
219865;1;0.84
64518;1;0.86
179812;1;0.61
219882;1;0.67
194989;1;0.6
265044;1;0.84
19638;1;0.62
149258;1;0.62
41647;1;0.82
269472;1;0.86
261966;1;0.69
21482;1;0.84
11319;1;0.9
168554;1;0.85
30246;0;0.48
266753;1;0.91
186715;1;0.94
181328;1;0.89
99524;1;0.86
77076;1;0.79
230455;1;0.94
207391;1;0.84
245204;1;0.73
240496;1;0.57
148895;1;0.88
50078;1;0.65
287862;1;0.74
76324;1;0.62
214267;1;0.81
24643;1;0.9
95313;1;0.63
227082;1;0.85
22381;1;0.87
14654;1;0.83
168936;1;0.83
15881;1;0.81
57863;1;0.64
275721;1;0.71
257336;1;0.8
183854;1;0.58
26778;1;0.63
199916;1;0.88
228094;1;0.79
200073;1;0.83
89211;1;0.67
276830;1;0.85
272971;1;0.69
42642;1;0.95
100241;1;0.84
162366;0;0.42
126653;1;0.81
176571;1;0.56
177748;1;0.76
64852;1;0.91
147532;1;0.65
23286;1;0.59
9497;1;0.72
4815;1;0.58
260700;1;0.68
109803;0;0.5
173014;1;0.74
10401;1;0.81
100570;1;0.71
177617;1;0.9
225603;1;0.69
143720;1;0.64
239957;1;0.79
181282;1;0.89
207385;1;0.89
77331;1;0.72
168753;1;0.62
222042;1;0.83
254820;1;0.9
268873;1;0.95
47941;1;0.76
91655;1;0.88
63930;1;0.87
126973;1;0.81
258258;1;0.68
261947;1;0.89
150043;1;0.87
160568;1;0.53
158477;1;0.84
283250;1;0.69
169187;1;0.84
55784;1;0.87
65047;1;0.68
269772;1;0.93
18177;1;0.68
80104;1;0.91
39509;1;0.84
151845;1;0.74
25712;1;0.65
24786;1;0.72
178938;1;0.8
234640;1;0.56
101715;1;0.77
116024;1;0.54
232011;1;0.78
85089;1;0.75
29081;1;0.87
64905;1;0.54
21938;1;0.8
262980;1;0.68
9710;1;0.76
4622;1;0.92
179842;1;0.68
155981;1;0.78
150840;1;0.88
221117;1;0.9
148527;1;0.72
183285;1;0.62
222895;1;0.7
113774;1;0.71
74155;1;0.65
10674;1;0.8
163449;1;0.72
62757;1;0.77
38788;1;0.54
172459;1;0.87
255320;1;0.71
98585;1;0.84
153189;1;0.76
70846;1;0.89
213705;1;0.85
178229;0;0.44
251159;1;0.84
201832;1;0.82
9429;1;0.82
72328;1;0.78
256099;1;0.91
128092;0;0.33
172592;1;0.58
63264;1;0.91
276675;1;0.76
31945;1;0.54
208505;1;0.7
154099;1;0.72
81663;1;0.85
282244;1;0.76
195446;1;0.91
134424;1;0.81
111831;1;0.57
1874;1;0.89
138775;1;0.66
289155;1;0.73
270579;1;0.75
193713;1;0.83
87956;1;0.69
248070;1;0.7
160668;1;0.51
289026;1;0.85
132595;1;0.62
114729;1;0.99
113916;1;0.88
282594;1;0.84
270231;1;0.61
87835;1;0.8
86112;1;0.89
147920;1;0.92
136895;1;0.67
264674;1;0.82
21279;1;0.89
183333;1;0.83
189469;1;0.7
242062;1;0.56
63106;1;0.86
208141;1;0.9
34685;1;0.95
94762;1;0.89
158019;1;0.8
116728;1;0.76
23678;1;0.79
105;1;0.92
9028;1;0.87
131870;1;0.77
199279;1;0.81
224588;1;0.59
179084;1;0.82
175474;1;0.64
169972;1;0.84
28474;1;0.86
112232;1;0.93
180966;1;0.53
179336;1;0.73
225393;1;0.73
283478;1;0.87
44390;1;0.77
16298;1;0.86
28823;1;0.99
100012;1;0.82
30745;1;0.8
161335;1;0.92
133947;1;0.87
281712;1;0.87
140353;1;0.72
13165;1;0.86
150038;1;0.72
258344;1;0.87
198443;1;0.59
58348;1;0.82
188674;1;0.96
270040;1;0.65
253158;1;0.78
216660;1;0.89
92456;1;0.78
194999;1;0.77
60848;1;0.65
274495;1;0.85
137862;1;0.83
208920;1;0.67
267085;1;0.93
127831;1;0.72
235989;1;0.67
183134;1;0.87
98895;1;0.81
202422;1;0.78
52911;1;0.84
102724;1;0.59
10195;1;0.66
238358;1;0.9
57110;1;0.76
134766;1;0.84
249658;1;0.88
207344;1;0.92
118197;1;0.92
23637;1;0.82
213154;0;0.41
131318;1;0.82
98129;1;0.54
276869;1;0.83
219887;1;0.84
101953;1;0.78
255960;1;0.73
196075;1;0.81
103858;1;0.63
34458;1;0.52
242276;1;0.94
233275;1;0.9
56901;1;0.85
46590;1;0.65
104211;1;0.92
85860;1;0.51
219967;1;0.77
39800;1;0.88
68448;1;0.85
272850;1;0.86
274064;1;0.57
91247;1;0.78
72851;1;0.82
108235;1;0.59
122579;1;0.82
52548;1;0.54
208199;1;0.75
30929;1;0.83
110481;1;0.83
60430;1;0.56
77282;1;0.83
88502;1;0.91
216308;1;0.95
188583;1;0.88
233359;1;0.72
233417;1;0.65
6844;1;0.74
192691;1;0.6
75608;1;0.94
50921;1;0.76
148197;1;0.85
75228;1;0.87
55321;1;0.84
131184;1;0.87
246687;0;0.48
69875;1;0.81
249915;1;0.54
103901;1;0.63
35006;1;0.72
210663;1;0.53
22154;1;0.87
69503;1;0.78
158380;1;0.66
284342;1;0.88
60935;1;0.66
86971;1;0.9
124454;1;0.64
200158;1;0.81
123390;1;0.69
184369;1;0.66
82594;1;0.89
222795;1;0.82
217955;1;0.85
87475;1;0.81
267055;1;0.81
254909;1;0.73
13709;1;0.67
149969;1;0.79
84638;1;0.62
10342;1;0.91
225071;1;0.91
248986;1;0.94
105606;1;0.86
144128;1;0.73
214447;0;0.49
32077;1;0.67
210649;1;0.86
75466;1;0.84
185721;1;0.9
128154;1;0.83
230962;1;0.91
108687;1;0.84
212980;0;0.48
70274;1;0.9
217061;1;0.62
85289;1;0.88
280063;1;0.75
129224;1;0.95
116678;1;0.88
127578;1;0.79
123024;1;0.88
287271;1;0.79
133746;1;0.87
114467;1;0.58
27564;0;0.48
62629;1;0.84
129651;1;0.88
154660;1;0.9
288001;1;0.66
112878;1;0.8
232546;1;0.88
242365;1;0.71
148432;1;0.76
246174;1;0.54
224508;1;0.79
855;1;0.83
149378;1;0.51
103218;1;0.66
50899;1;0.86
129996;1;0.8
254379;1;0.74
59467;1;0.63
122340;1;0.64
63609;1;0.71
269929;1;0.89
102276;1;0.58
201607;0;0.5
247031;1;0.88
64473;1;0.85
266838;1;0.82
210048;1;0.65
96322;1;0.89
219663;1;0.76
49595;1;0.8
83545;1;0.62
80053;1;0.79
258038;1;0.69
165455;1;0.8
143039;1;0.79
92806;1;0.88
201939;1;0.91
27692;1;0.8
31988;1;0.51
128342;1;0.87
62132;1;0.96
78365;1;0.64
65023;1;0.53
806;1;0.81
224878;1;0.89
270703;1;0.6
72982;1;0.82
205484;1;0.84
268704;1;0.88
199407;1;0.77
117960;1;0.88
51992;1;0.85
270048;1;0.91
127586;1;0.93
97776;1;0.94
76448;1;0.57
193524;1;0.91
285472;1;0.64
250763;1;0.65
6603;1;0.93
44858;1;0.86
162418;1;0.92
270296;1;0.71
159370;1;0.82
204110;1;0.82
19880;1;0.88
151226;1;0.75
38362;1;0.82
250327;1;0.86
142424;1;0.69
7165;1;0.74
113009;0;0.49
11691;1;0.9
140227;1;0.79
268888;1;0.54
240676;1;0.65
168983;1;0.88
173924;1;0.97
248761;1;0.86
259165;1;0.82
194541;1;0.85
9530;1;0.84
203828;1;0.79
82894;1;0.76
14627;1;0.7
196264;1;0.74
133057;1;0.68
252494;1;0.75
113145;1;0.56
29778;1;0.72
151028;1;0.56
36990;1;0.85
122281;1;0.84
22214;1;0.79
7363;1;0.82
15453;1;0.88
181256;1;0.81
127318;1;0.6
268664;1;0.83
182;1;0.86
213413;1;0.58
55357;1;0.74
99283;1;0.85
128022;1;0.89
35670;1;0.89
66319;1;0.65
114697;0;0.48
155026;1;0.61
148142;1;0.96
123937;1;0.84
192817;1;0.95
248716;0;0.28
246410;1;0.57
252851;1;0.84
14108;1;0.7
200992;1;0.84
158200;1;0.85
194824;1;0.87
164873;1;0.77
